woman;age;education;work;metropolitan_area;non_white;urban;work_permit;poverty
1;55;5;8;2;1;2;3;1
2;55;5;9;2;1;2;3;1
2;24;6;4;2;1;2;2;1
1;37;5;8;2;2;2;3;1
1;53;5;4;3;1;2;3;1
2;45;7;7;3;1;2;1;1
1;59;7;8;3;1;2;3;1
1;56;7;8;3;1;2;3;1
1;80;2;11;3;1;2;1;1
1;43;7;7;3;1;2;3;1
1;51;7;7;3;1;2;3;1
1;57;5;6;3;1;2;3;1
1;69;7;3;3;1;2;3;1
2;52;7;3;3;2;2;1;1
1;58;3;1;2;1;1;3;2
1;33;5;1;2;1;1;3;2
2;31;7;1;2;1;1;3;2
1;39;2;1;2;1;1;3;2
1;52;2;1;2;1;1;2;1
1;63;3;1;2;1;1;3;2
1;60;2;1;2;1;1;3;1
1;31;3;3;2;1;2;3;1
2;25;6;4;2;2;2;2;2
2;38;3;2;2;2;2;2;2
2;40;2;1;2;1;2;1;2
2;47;2;2;2;2;2;2;1
1;47;2;3;2;2;2;3;1
2;34;4;2;2;1;2;2;2
2;39;2;2;2;2;2;2;2
1;43;2;2;2;2;2;2;2
1;64;3;4;2;1;2;3;1
2;46;4;9;2;1;2;3;1
1;45;2;3;2;1;2;3;1
2;45;3;2;2;1;2;2;1
2;34;2;4;2;2;2;1;2
2;31;5;2;2;2;2;2;1
1;37;4;3;2;2;2;2;1
2;53;2;11;2;1;2;2;1
2;24;5;2;2;1;2;2;1
2;38;5;4;3;1;2;2;2
1;26;4;5;3;1;2;3;2
1;53;2;1;2;1;1;3;1
1;55;2;1;2;1;1;3;1
2;47;2;1;2;1;1;3;1
1;62;2;1;2;1;1;3;1
1;63;2;1;2;1;1;3;1
1;62;2;6;2;1;1;3;2
1;63;2;1;2;2;1;1;1
1;42;2;3;2;1;1;3;1
2;38;2;4;2;1;1;3;2
1;50;2;1;2;1;1;2;1
1;50;2;1;2;1;1;3;1
1;42;1;2;2;2;1;3;1
2;22;2;11;2;2;1;1;2
1;30;2;1;2;2;1;1;2
2;49;7;9;3;1;1;1;1
1;56;2;4;3;1;1;3;2
1;23;5;1;3;1;1;3;2
2;37;3;10;2;2;2;3;1
1;46;3;4;2;1;2;2;2
2;32;5;6;2;1;2;2;2
2;48;2;6;2;1;2;3;1
1;29;6;7;2;1;2;3;1
2;20;6;6;2;2;2;1;2
1;30;6;7;2;1;2;2;1
1;39;7;2;3;1;2;2;1
1;37;7;4;3;1;2;2;1
1;48;7;7;3;1;2;3;1
1;37;7;7;3;1;2;3;1
2;45;7;9;3;1;2;3;1
1;69;7;7;3;1;2;3;1
2;63;7;8;3;1;2;1;1
1;44;3;1;3;1;2;3;1
2;41;5;1;3;1;2;3;1
1;59;5;2;3;1;2;2;1
1;17;4;2;3;1;2;1;1
2;34;6;4;2;1;2;2;1
1;41;3;1;2;1;2;3;1
1;64;2;1;2;1;2;3;1
2;61;5;10;2;1;2;3;1
1;34;5;4;2;1;2;2;1
2;30;5;10;2;1;2;3;1
2;21;7;4;2;1;2;2;2
1;50;3;4;2;2;2;2;1
1;38;5;2;2;1;2;2;1
2;32;5;10;2;1;2;1;1
2;20;5;10;2;1;2;3;1
1;30;7;8;2;1;2;3;1
2;23;7;4;2;1;2;2;1
1;52;5;7;2;1;2;2;1
2;55;2;11;2;1;2;2;1
1;24;7;7;2;1;2;2;1
1;37;7;8;2;2;2;1;1
2;37;7;8;2;1;2;1;1
1;25;7;7;2;1;2;2;1
2;25;7;9;2;1;2;3;1
1;61;3;2;2;1;2;3;1
1;16;3;2;2;1;2;2;1
2;44;7;9;2;1;2;3;1
2;41;7;9;2;1;2;3;1
1;29;7;4;2;1;2;3;1
2;26;7;9;2;1;2;3;1
1;34;5;6;2;1;2;2;1
1;25;3;2;2;1;2;2;1
2;26;7;4;2;2;2;2;1
2;38;7;5;3;2;1;2;1
1;58;2;5;3;1;1;3;1
2;23;7;9;2;1;1;1;1
2;29;7;9;2;1;1;1;1
1;54;5;1;2;1;1;3;1
2;51;7;9;2;1;1;3;1
2;39;7;2;2;2;1;2;1
1;33;7;5;2;1;1;3;1
1;66;2;1;2;1;1;3;1
1;66;2;1;2;1;1;3;1
2;29;7;10;2;1;1;1;1
1;29;5;2;2;1;1;2;1
1;60;2;4;2;1;2;3;1
2;62;5;7;2;1;2;2;1
2;27;7;9;2;1;2;1;1
2;51;7;9;2;1;2;3;1
1;32;7;8;2;1;2;3;1
1;29;7;6;2;1;2;3;1
2;27;5;6;2;1;2;3;1
1;63;7;9;2;1;2;3;1
1;51;6;3;2;2;2;2;1
2;44;7;8;2;2;2;3;1
1;19;6;9;2;2;2;1;1
1;39;7;9;2;1;2;1;1
2;41;2;11;2;1;2;1;2
1;20;4;3;2;1;2;1;2
1;35;5;7;2;1;2;3;1
1;30;5;2;2;1;2;2;1
2;38;5;2;2;1;2;3;2
1;35;2;3;2;1;2;2;2
1;21;5;3;2;1;2;1;1
2;51;2;7;2;2;2;2;1
1;27;7;5;2;1;2;3;1
2;27;3;10;2;1;2;3;1
1;63;5;1;2;1;1;3;1
1;57;2;1;2;1;1;1;1
1;57;2;1;2;1;1;3;1
1;57;2;1;2;1;1;1;2
1;57;4;1;2;1;1;3;1
1;62;2;1;2;2;1;3;2
1;52;3;1;2;2;1;2;1
1;41;2;1;2;1;1;2;2
1;54;7;9;2;1;1;3;1
1;38;2;1;2;1;1;2;1
1;54;2;1;2;1;1;2;1
2;51;2;1;2;1;1;2;1
1;42;2;1;2;2;1;2;1
2;30;5;11;2;1;1;2;1
1;25;4;1;2;2;1;2;1
2;26;7;7;3;1;2;3;1
1;28;5;3;3;2;2;3;1
2;56;5;4;3;1;2;3;1
1;25;7;7;3;2;2;2;1
2;26;7;4;3;2;2;2;1
1;72;5;3;3;1;2;3;1
1;26;5;8;2;2;2;3;1
2;40;5;4;2;1;2;2;2
1;36;5;7;2;1;2;2;2
1;20;4;6;2;2;2;3;2
1;46;2;4;2;1;2;3;1
2;25;7;9;2;1;2;1;1
1;27;5;5;2;1;2;2;1
1;43;2;2;2;2;2;2;1
1;49;2;3;2;2;2;3;1
1;60;1;6;2;1;2;3;1
1;26;6;4;2;2;2;3;1
2;29;7;9;2;2;2;3;1
1;53;2;2;2;1;2;3;1
2;30;7;9;2;1;2;1;1
1;70;2;2;2;1;2;3;1
1;47;5;3;3;2;2;2;1
2;35;6;4;3;2;2;2;1
1;53;2;5;3;2;2;3;1
1;28;5;2;3;2;2;2;1
2;33;6;6;3;2;2;2;1
1;56;2;5;3;1;2;3;1
1;23;6;5;3;1;2;3;1
2;25;6;9;3;1;2;2;1
1;50;2;5;3;1;2;3;2
2;44;6;10;3;2;2;1;2
1;78;5;7;3;2;2;3;1
1;20;5;7;3;1;2;3;1
1;67;7;8;3;2;2;3;1
1;56;6;9;3;1;2;3;1
2;54;6;9;3;2;2;1;1
1;49;7;7;3;1;2;2;1
2;59;5;8;3;1;2;1;1
2;48;5;4;3;1;2;2;1
1;54;5;3;3;2;2;3;1
2;44;7;9;3;2;2;1;1
1;51;5;8;3;2;2;1;1
2;45;6;8;3;1;2;1;1
1;53;3;3;2;2;2;3;1
2;55;3;11;2;2;2;1;1
1;36;6;4;2;1;2;2;1
2;57;7;9;2;2;2;3;1
1;55;5;4;2;1;2;3;1
2;49;7;9;2;1;2;3;1
1;53;5;4;2;1;2;3;1
1;43;5;3;3;2;2;3;1
1;44;2;4;3;1;2;3;1
1;47;7;7;3;1;2;3;1
1;40;7;9;2;1;2;3;1
2;35;5;6;2;1;2;3;1
2;63;7;9;2;2;2;3;1
1;25;5;7;2;1;2;3;1
1;54;7;4;2;2;2;3;1
2;52;7;4;2;1;2;3;1
1;58;5;4;2;1;2;3;1
2;52;5;4;2;1;2;3;1
2;69;2;6;2;1;2;3;2
1;73;2;6;2;1;2;3;2
1;40;2;4;3;1;2;2;1
2;30;5;9;3;2;2;3;1
1;43;5;4;3;2;2;3;1
1;69;3;1;2;2;1;3;1
2;67;2;1;2;1;1;3;1
2;42;5;11;2;2;1;2;1
1;40;2;11;2;2;1;2;1
2;33;4;10;2;2;1;2;1
1;49;2;1;2;2;1;2;1
1;41;2;1;2;2;1;2;1
1;48;4;10;2;2;1;2;1
2;33;3;6;2;2;1;2;1
1;41;2;1;2;2;1;2;1
2;33;5;1;2;2;1;2;1
1;35;4;1;2;2;1;2;1
2;30;2;11;2;1;1;2;1
1;29;5;1;2;1;1;1;1
1;47;2;1;2;1;1;2;1
1;36;2;3;2;2;2;1;1
2;36;2;11;2;2;2;1;1
2;30;3;11;2;2;2;1;1
1;53;3;3;2;2;2;3;1
1;57;5;4;2;1;2;3;1
2;51;2;4;2;1;2;3;1
1;50;4;4;2;2;2;3;1
2;35;7;9;2;2;2;2;1
1;27;5;1;2;2;2;2;1
2;26;5;2;2;2;2;2;1
1;41;5;3;2;2;2;3;2
1;66;3;6;2;2;2;3;1
2;34;7;9;2;1;2;3;1
2;41;5;4;3;2;2;3;1
1;45;5;4;3;2;2;2;1
2;59;3;6;3;2;2;3;2
1;23;5;8;3;2;2;3;1
2;39;6;7;3;1;2;2;1
2;50;7;4;3;2;2;2;1
1;21;6;4;3;2;2;2;1
2;33;7;9;3;2;2;1;1
1;16;2;4;3;1;2;2;1
1;37;2;1;2;2;1;2;2
1;36;2;1;2;1;1;2;1
2;18;5;1;2;2;1;2;1
1;32;3;1;2;1;1;2;1
2;36;5;11;2;1;1;2;1
1;52;2;11;2;2;1;2;1
2;36;2;11;2;2;1;2;1
1;25;5;1;2;2;1;2;1
2;19;5;1;2;2;1;2;1
1;34;2;1;2;1;1;2;2
1;49;3;1;2;2;1;2;1
1;64;5;4;2;2;2;3;1
1;19;5;9;2;2;2;1;1
2;26;7;4;2;1;2;2;1
1;42;7;9;2;1;2;1;1
1;17;2;1;2;2;2;1;1
1;37;2;3;2;2;2;3;2
1;20;5;1;2;2;2;1;2
1;42;3;1;2;2;2;3;2
2;37;7;9;2;2;2;1;2
1;45;5;2;2;2;2;3;1
1;42;7;8;2;1;2;3;1
2;56;5;2;2;2;2;3;2
1;33;7;9;2;1;2;2;1
2;34;7;1;2;1;2;1;1
1;33;7;1;2;2;2;3;1
1;32;7;8;2;1;2;3;1
1;29;7;9;2;1;2;1;1
2;46;7;9;3;2;2;1;1
1;29;4;4;3;2;2;1;1
1;46;5;9;3;1;2;2;1
1;19;5;4;3;1;2;2;1
2;28;3;11;3;2;2;1;2
1;30;7;7;2;2;2;3;1
2;30;7;7;2;2;2;3;1
2;56;5;2;2;2;2;3;1
1;56;2;3;2;2;2;3;1
1;47;7;7;2;2;2;3;1
1;54;5;4;2;1;2;3;1
2;53;7;9;2;1;2;3;1
1;35;5;4;2;1;2;3;1
2;33;7;9;2;1;2;3;1
1;49;7;1;2;1;2;3;1
2;34;7;4;2;1;2;3;1
1;54;7;8;3;2;2;3;1
1;38;7;9;3;2;2;2;1
2;34;7;9;3;1;2;3;1
2;38;7;7;3;1;2;2;1
1;32;3;7;3;2;2;2;1
2;42;7;9;2;2;2;3;1
1;54;2;5;2;1;2;2;1
1;30;7;1;2;1;2;2;1
1;60;2;5;2;2;2;3;2
1;50;3;1;2;2;1;3;1
1;45;2;1;2;1;1;2;1
2;46;2;11;2;2;1;1;1
1;43;2;1;2;2;1;2;2
1;59;2;1;2;2;1;3;1
1;48;2;3;2;1;1;3;1
1;69;2;1;2;1;1;3;1
1;39;2;1;2;2;1;2;1
1;49;2;1;2;1;1;2;1
2;40;3;11;2;1;1;1;1
1;67;5;2;2;1;2;3;1
2;42;2;11;2;2;2;2;1
1;17;3;9;2;1;2;2;1
1;53;2;1;2;2;2;2;1
1;53;2;5;2;2;2;3;1
1;25;5;4;2;1;2;2;1
2;23;7;4;2;1;2;2;1
1;43;7;8;2;2;2;3;1
1;45;2;3;2;2;2;3;1
2;36;3;11;2;2;2;1;1
2;45;2;1;2;1;2;2;1
1;22;6;1;2;2;2;2;1
1;49;2;4;2;2;2;3;2
1;30;5;1;2;1;2;1;1
2;30;5;9;2;2;2;1;1
1;38;5;1;2;2;2;2;1
2;46;5;2;2;2;2;2;1
1;22;5;2;2;1;2;2;1
1;35;2;10;2;2;2;3;1
1;55;5;7;2;2;2;3;1
2;49;7;9;2;2;2;3;1
1;35;4;1;2;2;2;2;1
2;28;5;4;2;1;2;2;1
1;52;5;4;2;2;2;3;1
2;49;7;9;2;2;2;1;1
1;67;2;6;2;1;2;3;1
2;36;7;7;2;1;2;3;1
1;49;7;7;2;1;2;3;1
1;24;2;1;2;2;2;1;1
2;41;5;2;2;2;2;1;1
1;40;2;2;2;1;2;1;1
1;41;5;6;2;2;2;1;1
1;25;5;6;2;1;2;1;1
1;67;2;1;2;1;2;3;1
2;58;7;8;2;1;2;3;1
2;40;4;4;2;1;2;3;1
1;40;5;8;2;2;2;3;1
1;23;5;2;2;2;2;3;2
2;45;2;11;2;2;2;2;1
2;69;2;11;3;2;2;1;2
2;58;5;2;3;1;2;3;2
2;57;5;2;3;2;2;3;2
1;35;5;7;3;2;2;2;1
2;33;5;10;3;1;2;1;1
1;22;2;3;3;1;2;3;2
1;31;5;9;3;2;2;1;2
1;44;5;3;3;2;2;2;1
2;34;7;9;3;2;2;1;1
2;34;6;9;3;2;2;2;1
2;58;2;11;3;2;2;2;1
1;42;7;9;3;2;2;2;2
1;47;2;7;3;2;2;2;1
1;45;2;11;3;2;2;1;1
1;45;2;3;3;2;2;3;1
1;41;4;3;2;2;2;3;1
2;38;5;4;2;1;2;2;1
2;17;4;4;2;1;2;2;1
2;51;7;4;2;2;2;3;1
1;53;7;8;2;2;2;1;1
1;38;7;4;2;2;2;3;1
2;40;7;9;2;1;2;1;1
1;28;5;1;2;1;2;2;1
1;18;5;4;2;2;2;1;1
2;39;7;9;2;1;2;3;2
1;62;7;4;2;1;2;1;1
1;22;5;6;2;2;2;1;2
1;55;2;4;2;2;2;2;1
1;28;5;4;2;2;2;2;1
1;24;5;4;2;2;2;2;1
1;33;5;7;2;2;2;2;1
1;32;5;5;2;1;2;2;1
1;34;5;2;2;1;2;2;1
2;29;7;11;2;1;2;1;1
1;59;5;3;2;1;2;3;1
2;58;7;8;2;1;2;1;1
2;45;5;9;2;2;2;3;1
2;31;7;9;2;2;2;2;1
1;31;5;7;2;2;2;2;1
1;61;2;10;2;2;2;3;1
2;60;4;10;2;1;2;3;1
1;45;3;4;2;1;2;3;1
2;35;5;4;2;2;2;2;1
2;44;2;11;2;1;2;1;1
1;24;4;4;2;1;2;2;2
2;53;2;4;2;1;2;2;1
2;34;4;9;2;1;2;1;1
1;35;5;9;2;1;2;1;1
1;47;3;2;2;2;2;2;1
2;48;2;11;2;1;2;1;2
1;51;3;1;2;1;2;3;1
1;63;2;3;2;2;2;3;1
1;60;2;5;2;2;2;3;2
1;39;5;5;2;2;2;3;2
1;51;2;5;2;2;2;3;2
1;43;5;2;2;2;2;2;1
2;43;7;9;2;2;2;3;1
2;43;6;4;2;2;2;3;2
1;28;5;4;2;1;2;2;1
2;43;3;11;2;1;2;1;2
1;36;3;1;2;1;2;3;2
2;45;7;9;2;1;2;2;1
2;20;7;7;2;1;2;2;1
1;56;5;4;2;1;2;3;1
2;52;7;9;2;1;2;1;1
1;69;7;7;2;1;2;3;1
2;50;7;4;2;1;2;2;2
1;41;7;9;3;1;2;1;1
1;35;2;3;3;2;2;3;2
2;58;6;6;3;2;2;3;2
1;20;5;4;3;1;2;1;1
2;44;7;9;3;2;2;3;1
2;44;7;9;3;2;2;3;1
1;64;2;1;2;1;1;3;1
2;47;5;9;2;1;1;2;1
1;49;2;1;2;2;1;3;1
1;49;2;1;2;2;1;3;1
2;65;2;1;2;2;1;3;1
1;60;2;1;2;1;1;3;2
1;30;6;8;3;2;2;1;1
1;54;5;7;3;2;2;2;1
2;51;5;7;3;2;2;2;1
2;58;2;8;3;2;2;3;1
2;20;5;11;3;2;2;1;1
1;58;5;2;3;2;2;2;2
1;55;2;1;2;1;1;2;1
2;53;2;11;2;1;1;1;1
1;58;2;11;2;1;1;1;1
1;45;2;1;2;2;1;2;1
1;47;2;1;2;1;1;2;1
1;37;4;1;2;1;1;2;1
2;39;6;4;2;1;1;1;1
1;34;3;1;2;2;1;2;2
1;44;2;1;2;1;1;2;1
2;36;7;8;2;1;2;1;1
1;47;7;9;2;1;2;3;1
2;43;7;4;2;2;2;3;1
2;33;7;7;2;1;2;2;1
1;29;6;7;2;1;2;2;1
2;60;7;9;2;2;2;2;1
1;60;7;7;2;2;2;2;1
1;71;7;1;2;1;2;3;1
1;69;7;7;3;1;2;3;1
2;66;7;2;3;1;2;3;1
1;30;6;10;3;1;2;1;1
1;52;7;7;3;2;2;3;1
2;52;7;7;3;2;2;2;1
1;69;2;10;3;2;2;2;1
1;43;5;8;3;2;2;3;1
1;47;5;10;3;2;2;3;1
2;46;2;10;3;1;2;3;1
1;50;2;1;2;1;1;3;1
1;27;2;1;2;2;1;2;1
1;29;5;1;2;2;1;2;1
1;30;2;1;2;2;1;2;1
1;31;3;1;2;1;1;2;1
1;64;2;1;2;2;1;2;1
1;37;2;1;2;2;1;2;1
1;41;2;1;2;2;1;2;1
1;38;2;1;2;2;1;2;2
1;37;5;3;2;2;2;2;2
2;30;7;7;2;1;2;1;1
1;31;7;8;2;2;2;3;1
2;53;2;11;2;2;2;1;2
1;29;5;4;2;2;2;3;1
1;35;5;4;2;1;2;3;1
2;32;6;8;2;1;2;1;1
1;65;2;8;2;1;2;3;1
1;39;5;4;2;2;2;3;1
2;44;7;9;2;2;2;3;1
1;50;5;5;2;1;2;3;1
1;31;7;2;3;1;2;1;1
2;28;7;2;3;1;2;1;1
1;49;3;3;2;1;1;3;1
2;48;3;2;2;1;1;3;1
1;22;3;1;2;1;1;2;2
1;41;2;1;2;2;1;2;1
1;34;5;1;2;2;1;3;1
1;74;2;1;2;1;1;3;2
1;40;6;7;2;1;2;2;1
1;51;5;1;2;1;1;3;1
2;43;5;9;2;1;1;3;1
1;56;2;1;2;2;1;3;1
2;54;7;9;2;1;1;1;1
1;47;5;1;2;2;1;3;2
1;28;2;10;3;2;2;3;1
2;24;5;4;3;1;2;2;1
1;38;7;9;3;2;2;1;1
1;29;7;9;3;1;2;1;1
1;52;4;9;3;1;2;3;1
2;53;2;11;3;1;2;1;1
1;55;2;4;3;2;2;2;1
1;24;6;4;3;1;2;2;1
1;29;5;1;2;2;1;3;2
1;60;2;1;2;2;1;3;1
1;43;2;1;2;2;1;3;1
1;20;5;8;2;2;1;3;1
1;54;4;1;2;2;1;3;1
1;61;2;3;3;2;2;3;1
2;20;5;10;3;1;2;3;1
1;23;2;3;3;2;2;2;1
1;42;5;2;3;1;2;2;1
1;50;5;4;3;2;2;2;1
1;49;5;7;3;1;2;2;1
2;36;5;4;3;1;2;2;1
2;23;5;4;3;1;2;2;1
2;34;5;2;3;2;2;1;2
2;36;5;9;3;2;2;1;2
2;52;6;9;3;1;2;2;1
1;28;6;2;3;1;2;2;1
1;27;7;7;3;2;2;2;1
2;38;7;9;3;1;2;3;1
2;58;5;10;3;2;2;2;1
1;15;4;5;3;2;2;2;2
2;29;7;9;3;2;2;2;1
1;42;7;7;3;2;2;3;1
2;35;7;7;3;1;2;3;1
1;43;7;8;3;1;2;3;1
2;39;7;9;3;1;2;2;1
1;30;7;4;3;2;2;2;1
1;20;6;3;3;2;2;2;1
1;43;5;3;3;2;2;3;2
1;46;3;5;3;2;2;2;1
2;43;5;9;3;2;2;3;1
2;50;3;11;2;2;2;1;1
1;24;4;2;2;2;2;2;1
2;23;6;9;2;2;2;1;1
1;27;4;4;2;2;2;1;1
2;23;5;8;2;2;2;3;1
1;30;4;1;2;2;2;2;1
1;28;2;1;2;1;2;2;1
1;26;2;1;2;1;2;2;1
1;22;5;1;2;2;2;2;1
1;37;5;4;2;2;2;2;1
2;17;4;4;2;1;2;1;1
1;59;2;1;2;2;2;2;1
1;23;2;4;2;2;2;3;1
1;30;2;3;2;2;2;1;2
1;27;3;4;2;2;2;2;1
1;36;5;1;2;1;2;2;1
2;33;7;10;2;2;2;3;1
1;60;2;1;2;2;2;2;1
1;34;5;1;2;1;2;2;1
2;24;5;4;2;2;2;2;1
2;33;7;9;2;1;2;1;1
1;38;5;1;2;1;2;2;1
1;21;5;8;2;2;2;3;1
2;49;7;9;2;2;2;2;1
1;44;4;1;2;2;2;2;1
2;32;7;9;2;1;2;2;1
1;27;5;4;2;2;2;2;1
2;25;7;7;2;1;2;2;1
1;43;2;1;2;1;1;2;1
1;66;2;1;2;2;1;1;1
2;51;1;11;2;1;1;2;1
1;51;1;1;2;1;1;2;1
1;36;2;1;2;1;1;2;1
1;60;1;1;2;1;1;3;2
1;55;2;1;2;2;1;2;1
1;36;2;4;2;2;1;3;1
1;43;2;4;2;1;2;1;1
1;22;5;6;2;1;2;1;1
2;19;5;9;2;1;2;1;1
1;39;2;2;2;1;2;3;1
1;62;1;3;2;1;2;2;1
1;30;6;7;2;1;2;2;1
1;28;5;4;2;1;2;2;1
2;33;5;10;2;2;2;1;2
1;65;2;5;2;1;2;2;1
1;41;7;4;2;1;2;1;2
1;64;2;1;2;2;2;2;1
2;26;7;1;2;1;1;2;1
1;42;2;1;2;2;1;2;2
1;32;5;2;2;2;1;2;1
1;35;5;8;2;2;1;3;1
1;70;2;1;2;2;1;3;1
1;41;7;8;2;1;1;3;1
1;51;2;1;2;2;1;3;1
1;74;2;1;2;2;1;3;2
1;65;2;1;2;1;1;3;1
1;30;7;1;2;1;1;3;1
1;49;5;1;2;2;1;3;1
1;37;2;1;2;2;1;3;2
1;56;2;1;2;1;1;3;1
1;50;2;1;2;1;1;3;1
1;30;5;7;2;1;2;2;1
2;29;5;2;2;1;2;2;1
2;42;2;10;2;1;2;3;1
1;50;2;5;2;2;2;2;1
1;19;5;4;2;2;2;1;1
2;36;7;7;2;1;2;2;1
1;33;5;10;2;1;2;3;1
2;55;5;2;2;1;2;2;2
2;37;7;9;2;1;2;3;2
1;39;5;8;2;1;2;3;1
2;29;6;8;2;1;2;3;1
1;34;2;4;2;2;2;2;1
1;47;2;2;2;2;2;3;1
1;60;2;9;2;1;2;2;1
1;31;5;2;3;2;2;2;1
2;27;5;4;3;1;2;2;2
1;28;7;7;3;2;2;3;1
2;31;5;7;3;2;2;1;1
2;38;5;9;3;1;2;1;1
1;35;6;10;3;1;2;3;1
2;42;7;9;3;1;2;3;1
2;18;5;7;3;1;2;2;1
2;37;7;9;3;1;2;3;1
1;54;7;7;3;2;2;3;1
2;50;2;4;2;2;2;3;1
1;29;4;4;2;2;2;3;1
1;53;2;3;2;2;2;3;1
2;49;7;9;2;2;2;3;1
1;64;2;1;2;2;2;2;1
1;39;5;8;2;2;2;3;1
2;39;7;9;2;2;2;3;1
1;31;5;2;2;2;2;2;1
2;28;5;4;2;2;2;2;1
1;51;2;1;2;1;2;2;1
1;36;2;5;2;2;2;1;2
2;35;4;10;2;2;2;3;2
1;37;4;11;3;2;1;1;1
2;40;2;11;3;2;1;1;1
1;46;2;8;3;2;1;2;1
1;53;3;1;3;2;1;3;1
2;48;7;1;3;2;1;3;1
1;49;2;4;2;1;2;2;1
1;59;5;4;2;2;2;3;1
2;42;5;4;2;2;2;3;1
1;49;3;3;2;2;2;3;1
2;66;3;9;2;2;2;3;1
2;61;4;11;2;2;2;1;1
2;37;7;9;3;2;2;1;1
2;30;5;4;3;2;2;3;1
1;32;6;2;3;1;2;1;1
1;30;7;2;3;2;2;2;1
2;40;5;4;2;2;2;2;1
2;37;6;7;2;2;2;2;1
1;33;7;2;2;2;2;2;1
2;51;7;7;2;2;2;3;1
2;39;4;11;2;1;2;1;1
1;39;4;3;2;2;2;3;2
2;47;7;9;2;2;2;3;1
2;34;4;11;2;1;2;1;2
1;51;6;1;2;2;2;3;1
2;47;7;9;2;2;2;3;1
1;23;5;1;2;2;2;1;2
1;35;7;1;2;2;2;3;2
1;50;2;1;2;2;2;3;1
1;27;7;9;2;2;2;1;1
1;50;1;1;2;1;2;3;1
2;54;7;9;2;2;2;3;1
1;51;2;1;2;2;2;1;1
2;46;7;9;2;2;2;1;1
2;31;4;11;2;2;2;1;2
1;56;3;4;2;2;2;3;1
2;41;7;9;2;2;2;1;1
1;51;5;1;2;2;2;3;1
2;37;5;9;2;1;2;3;1
1;45;5;1;2;2;2;3;1
1;49;2;1;2;2;1;3;1
2;37;3;1;2;2;1;3;1
1;73;1;1;2;1;1;3;1
1;53;2;3;2;2;1;3;2
1;51;5;1;2;1;1;3;1
1;44;3;1;2;2;1;3;1
1;48;2;1;2;1;1;3;2
1;38;5;7;3;2;2;2;1
2;31;3;7;3;1;2;2;1
1;19;5;4;3;2;2;2;1
2;38;2;11;3;2;2;1;1
2;42;5;2;3;2;2;3;1
1;42;5;7;3;2;2;2;1
1;22;6;8;3;2;2;3;1
1;30;3;10;3;2;2;3;1
2;29;5;3;3;1;2;2;1
1;59;5;5;3;1;2;2;1
2;30;7;7;3;1;2;2;1
1;49;7;8;3;2;2;3;1
1;22;6;4;3;2;2;2;1
2;29;4;2;3;2;2;2;1
1;21;3;4;3;1;2;2;1
1;41;6;5;3;2;2;3;1
2;39;7;9;3;2;2;1;1
1;28;5;1;2;2;2;2;1
1;42;5;2;2;2;2;3;1
1;51;5;3;2;1;2;3;1
2;36;2;11;2;2;2;1;2
2;24;7;4;2;1;2;3;1
1;49;4;4;2;2;2;3;1
2;41;5;8;2;2;2;3;1
2;21;5;10;2;1;2;3;1
2;40;7;9;2;1;1;3;1
1;56;2;1;2;2;1;2;1
1;61;2;1;2;2;1;2;1
2;45;2;1;2;2;1;2;1
1;41;2;1;2;2;1;2;1
2;56;3;1;2;1;1;3;1
1;52;2;4;2;2;2;3;1
1;41;4;4;2;1;2;3;1
2;44;5;2;2;2;2;3;1
1;70;5;9;2;1;2;3;1
1;45;5;4;2;2;2;2;1
2;44;5;4;2;2;2;2;1
1;20;5;4;2;1;2;2;1
2;39;3;11;2;1;2;2;1
1;31;3;1;2;1;2;1;2
2;57;2;10;2;1;2;3;1
2;43;5;4;2;1;2;3;1
1;58;4;4;2;2;2;3;1
2;53;2;10;2;1;2;2;1
2;35;7;9;2;2;2;2;1
1;40;2;4;2;1;2;2;1
1;20;2;6;2;2;2;2;1
2;19;4;11;2;2;2;1;1
2;17;4;11;2;2;2;1;1
2;50;2;6;2;1;2;3;1
1;47;5;1;2;2;2;2;1
2;22;7;7;2;1;2;2;1
1;70;2;7;2;1;2;3;1
1;26;2;6;2;2;2;2;1
1;49;2;1;2;2;2;2;1
1;40;2;3;2;2;2;3;1
1;19;5;4;2;2;2;2;2
1;45;4;2;2;2;2;2;1
2;45;4;4;2;2;2;2;1
2;50;2;9;2;2;2;2;1
1;22;5;7;2;2;2;2;1
2;46;6;4;2;2;2;2;2
1;34;2;3;2;2;2;3;2
2;49;2;9;2;2;2;3;1
2;36;3;11;2;2;2;1;2
2;53;2;11;2;2;2;1;2
2;36;7;9;2;2;2;1;1
1;39;5;8;2;2;2;3;1
2;26;7;7;2;2;2;2;1
1;28;3;5;2;2;2;3;1
1;52;5;5;2;1;2;1;1
2;46;5;11;2;2;2;2;1
2;25;7;7;2;2;2;1;1
1;17;4;7;2;2;2;1;1
1;50;7;9;2;1;2;1;1
2;21;6;8;2;1;2;1;1
2;48;5;10;2;2;2;2;1
1;45;2;2;2;1;2;3;1
1;50;2;7;2;2;1;3;2
1;41;2;1;2;2;1;3;1
1;28;7;9;2;2;1;1;1
1;37;2;1;2;2;1;2;2
1;52;2;1;2;2;1;3;1
1;39;2;1;2;1;1;1;1
1;36;2;1;2;2;1;1;1
2;32;3;1;2;2;1;2;1
1;33;4;1;2;2;1;2;1
1;24;5;1;2;2;1;2;2
1;78;2;1;2;2;1;3;1
